ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
7a930bf5-f9e0-41a7-aa6c-6e04e1182476,A 40 year old female underwent surgery.Postoperatively she told the anesthetist that she was aware of preoperative events.Intraoperative awareness is evaluated by,"- Intraoperative awareness is related to inadequate depth of anesthesia. - Depth of anesthesia can be evaluated by processed EEG monitors such as the Bispectral Index (BIS). - Pulse oximetry assesses oxygenation, end-tidal CO2 assesses ventilation, and color Doppler is not used for awareness monitoring.  The answer is (C)",C,C,True,7.397819413,Anaesthesia,103,462
5c34d13b-2cd1-4912-a3ec-6cba6ba5c3cc,Percentage of lidocaine in Eutectic mixture -,The answer is (B),B,B,True,6.398581323,Anaesthesia,77,400
1c775434-148d-4d76-9b17-1ea5c7eafcf8,Which of the following anaesthetic agent has highest MAC (Minimum Alveolar Concentration),The answer is (A),A,A,True,4.350956331,Anaesthesia,83,336
39006603-3ca3-42c1-8da0-7b7e68b315cf,This type of flow time graph is seen in which type of ventilator mode?,The answer is (A),A,A,True,16.517039658,Anaesthesia,79,1040
48c5a2e3-2e0c-4a3f-a28f-b90edd413c82,Most potent bronchodilator among inhalational anesthetic agents is,The answer is (C),C,C,True,7.055420407,Anaesthesia,85,592
ae0c08d1-8f64-49a0-8928-e03d32c53b3a,Nephrotoxic agent is,The answer is (A),A,A,True,3.707817864,Anaesthesia,78,272
a9fc0795-7f01-462a-ac65-63f99dd7fb90,Which of the following muscle relaxant can cause pain on IV injection Site,"Rocuronium is known to cause pain or burning sensation at the IV injection site, sometimes leading to withdrawal movements. Succinylcholine commonly causes postoperative myalgia rather than injection site pain, and vecuronium and pancuronium are not typically associated with injection site pain.  The answer is (C)",C,C,True,6.494533845,Anaesthesia,85,584
dec5bf39-22c4-45de-9a03-ace17ac8fdc2,"As per ISO, color of N20 cylinder is",The answer is (A),A,A,True,11.517953631,Anaesthesia,71,592
5ccbd9dc-f8d4-40c7-a42b-102c99ee2d73,Most cardiotoxic local anesthetic ?,"Bupivacaine has the highest cardiotoxicity among commonly used local anesthetics due to strong, slow-dissociating blockade of cardiac sodium channels, predisposing to refractory ventricular arrhythmias and cardiac arrest. Lidocaine is comparatively less cardiotoxic, procaine is weaker and short-acting, and while cocaine has cardiovascular effects (e.g., vasoconstriction, arrhythmias), bupivacaine is classically the most cardiotoxic.  The answer is (B)",B,B,True,5.751265433,Anaesthesia,75,302
773c4dda-6614-4373-938d-c78395544d05,Following is the most severe adverse effect of halothane -,"Halothane is associated with rare but potentially fatal fulminant hepatic necrosis (“halothane hepatitis”), making hepatitis its most severe adverse effect.  The answer is (B)",B,B,True,8.092521651,Anaesthesia,78,430
6f2340f1-556d-4c76-8417-6d66b797647c,"A 30 year old man presents to the emergency department after traumatic amputation below his left knee, and has sustaine head injury following road traffic accident. There is ongoing blood loss despite applying tourniquet to left thigh, which is estimated to be around 1-1.5 liters. Ct head shows haemorrhage with midline shift of 7mm. this patient is categorised as ASA",The answer is (D),D,D,True,9.453765733,Anaesthesia,150,784
2ce1c9e1-5bb9-426a-b350-bbc28cf9e02e,Arrange the following the anticoagulant drug's last dose to be stopped before surgery in ascending order{time} 1)Clopidogrel 2)Ticlopidine 3)low molecular wt heparin 4)Warfarin,The answer is (B),B,B,True,10.164772715,Anaesthesia,139,656
67dabc1c-7423-45db-bc47-016cbdb1b150,Bone marrow depression is seen with –,"Nitrous oxide can inactivate vitamin B12–dependent methionine synthase, leading to megaloblastic changes and bone marrow suppression with prolonged exposure. The other listed inhalational agents are not associated with this effect.  The answer is (B)",B,B,True,11.928585953,Anaesthesia,74,637
1d211ebf-cd7d-4006-a7e9-98aa50eaa11f,Absolute contraindication to thiopentone:,Thiopentone can precipitate a porphyric crisis by inducing ALA synthase and is absolutely contraindicated in acute intermittent porphyria. It does not trigger malignant hyperthermia and has no specific contraindication with methemoglobinemia; “cardiotoxicity” is not a standard absolute contraindication.  The answer is (B),B,B,True,11.316297736,Anaesthesia,84,657
76d6e8ef-8da2-4b82-b3ee-82b15b44159e,Emergence delirium is associated with,"Emergence delirium refers to agitation, confusion, hallucinations, and vivid dreams occurring during recovery from anesthesia. Ketamine, a dissociative anesthetic, is well known for causing these “emergence reactions,” especially in adults; they can be mitigated with benzodiazepines. Pentothal (thiopental) and halothane generally provide smooth emergence, and droperidol is an antipsychotic that can reduce agitation rather than cause it.  The answer is (B)",B,B,True,8.890380993,Anaesthesia,76,495
bafe9336-a7e4-4340-bf5d-5abf85243667,Which inhalational agent is used in patients with raised intra cranial tension?,The answer is (B),B,B,True,10.896720968,Anaesthesia,88,720
7fcab85c-6dfa-4620-8211-8d67dc479268,"A comatose 28-year-old woman sustained a depressed skull fracture in an automobile collision. She has been unconscious for 6 weeks. Her vital signs are stable and she breathes room air. Following her initial decompressive craniotomy, she has returned to the operating room twice due to intracranial bleeding.select the best method of physiologic monitoring necessary for the patient.","In a comatose patient with severe traumatic brain injury who has required decompressive craniotomy and has had recurrent intracranial bleeding, the critical physiologic parameter to monitor is intracranial pressure (ICP). ICP monitoring guides management to prevent secondary brain injury by maintaining adequate cerebral perfusion pressure (CPP = MAP − ICP) and detecting intracranial hypertension early. The patient’s hemodynamics and oxygenation are stable, so central venous or pulmonary artery catheterization and routine blood-gas monitoring are not as immediately useful.  The answer is (D)",D,D,True,9.294243347,Anaesthesia,153,379
ec22a4cf-99c1-4029-98d6-ab7ec701d27c,Which of the following drug is used to counter central anticholinergic effect?,The answer is (A),A,A,True,6.508384417,Anaesthesia,86,208
08958bd9-ccd0-473d-b34c-cc6f2ead9b83,This manouver helps to,The answer is (B),B,B,True,16.789684417,Anaesthesia,80,1296
9c236d1f-fa7c-4819-b374-b0a1db408bd8,Who coined term anaesthesia -,The answer is (B),B,B,True,4.367029241,Anaesthesia,67,336
63fba2ca-a975-4570-8f0f-b118339c44bb,Ketamine produces -,The answer is (A),A,A,True,9.138392833,Anaesthesia,76,464
acb6b186-15b8-4221-9edb-26e4d351cdc9,Armoured Endotracheal tube is used in:,The answer is (B),B,B,True,8.763729064,Anaesthesia,78,528
c1e26022-0586-4b01-88a3-b68a925e5ad8,Following group of drugs is not the first line in the management of chronic pain?,The answer is (D),D,D,True,6.343881927,Anaesthesia,87,592
61393dc7-77b6-4dfc-a996-0dcee37bf341,Anesthetic agent known to cause pain on injection: Etomidate Methohexitone Propofol Ketamine Thiopentone,The answer is (A),A,C,False,15.122528028,Anaesthesia,111,1296
d05d4679-fe1f-4042-bba2-2a1c1b23b687,High spinal anaesthesia characterized by: September 2012,"High spinal anesthesia leads to extensive sympathetic blockade. This causes peripheral vasodilation and decreased venous return, resulting in hypotension. Additionally, blockade of the cardiac accelerator fibers (T1–T4) leads to bradycardia.  The answer is (C)",C,C,True,6.022368163,Anaesthesia,100,384
c77c0ac8-f5ed-4ec3-a76d-7f46e4ff8c93,Post anaesthetic myalgia is commonest with which of the following drugs?,The answer is (A),A,A,True,3.379856567,Anaesthesia,86,144
052166e3-562b-45ea-b236-254121f40dcf,Muscle most resistant to the action of non depolarizing muscle relaxants is:,The answer is (A),A,A,True,3.689066127,Anaesthesia,84,272
a816a929-f133-4935-8b37-daeee31c5a99,The following ETC02 curve depicts what,"Bronchospasm classically produces a “shark-fin” capnogram with a prolonged, slanted expiratory upstroke and an absent/oblique alveolar plateau due to uneven emptying of obstructed airways.  The answer is (B)",B,A,False,21.418984545,Anaesthesia,81,1406
0ffbd000-a5fd-4f45-890c-1e938b03b966,Which of the following inhalational agents has the minimum blood gas solubility coefficient ?,Step-by-step reasoning: - The blood-gas partition coefficients (approximate) are:   - Isoflurane: ~1.4   - Sevoflurane: ~0.65   - Desflurane: ~0.42   - Nitrous oxide: ~0.47 - The lowest (minimum) among these is desflurane (~0.42).  The answer is (C),C,C,True,8.194319772,Anaesthesia,89,484
b87e3f29-6dcf-450e-ae6b-a641bc54eb0e,Most commonly used approach of brachial plexus block-,"Axillary approach is traditionally the most commonly used because it is relatively easy, safe, and well-suited for surgeries of the forearm and hand, with a lower risk of complications like pneumothorax compared to supraclavicular.  The answer is (D)",D,B,False,6.723742107,Anaesthesia,82,384
994c46cc-0c57-4f89-a3f8-bade16b8f0f6,Which of the following is the best indication for propofol as an intravenous induction agent?,"- Propofol provides rapid onset and especially rapid recovery with antiemetic effects, making it ideal for short outpatient procedures. - Although it reduces ICP and CMRO2 (useful in neurosurgery), “best” overall indication among these is day care surgery. - It can cause hypotension, so not ideal for patients with coronary artery disease. - Not recommended in neonates due to safety concerns (e.g., profound hypotension).  The answer is (B)",B,B,True,11.094402766,Anaesthesia,87,681
8e51a5b2-8426-4efd-b81b-02e6631a29f9,This pattern of capnograph is seen in,"Step-by-step reasoning: - Different capnograph patterns suggest specific issues:   - Spontaneous breathing (during controlled ventilation) produces a “curare cleft” — a notch in the alveolar plateau.   - Endotracheal tube obstruction/bronchospasm shows a “shark-fin” appearance with a slanted expiratory upstroke.   - Malignant hyperthermia presents as a progressively rising ETCO2 with otherwise normal waveform shape.   - Unidirectional valve malfunction (rebreathing) shows elevated inspired CO2 with the baseline not returning to zero.  Given the classic recognition patterns, a capnograph with a notch in the plateau corresponds to spontaneous breathing (curare cleft).  The answer is (A)",A,B,False,40.606922642,Anaesthesia,86,2529
d1229a21-3c77-4386-a5b0-f11ffef59a42,In volume-cycled ventilation the inspiratory flow rate is,"In volume-cycled ventilation, the inspiratory flow is a set parameter and commonly chosen in a range that ensures adequate tidal volume delivery within the inspiratory time without causing high peak pressures. Standard initial adult settings typically use a square (constant) flow of about 60 L/min, and acceptable ranges are usually 60–100 L/min depending on patient size and lung mechanics. Among the given options, 60–100 L/min matches standard practice.  The answer is (C)",C,C,True,7.750224488,Anaesthesia,92,362
1ff4667d-ebcb-4414-a71c-3266b6bb14b9,Surest indicator of reversal of anaesthesia is,- The question is referring to adequate recovery from neuromuscular blockade. - Clinical tests like head lift for 5 seconds and hand grip can be misleading and have poor sensitivity/specificity for residual weakness. - Tongue-related maneuvers are also unreliable. - Quantitative neuromuscular monitoring with a train-of-four (TOF) ratio > 0.9 is the current gold standard to confirm adequate reversal.  The answer is (C),C,A,False,10.844135297,Anaesthesia,88,614
132a44e7-2905-4dbc-9dd3-8f36bd17e29a,A patient with mitral stenosis on pre-op evaluation is detected to have elevated liver enzymes. Which inhalational anaesthetic agent will be preferred in her?,The answer is (D),D,C,False,23.296721712,Anaesthesia,101,1360
c1fbe951-f9fa-470f-9876-1a361e209645,Which of the are the following contraindication for halothane used –,"Recent halothane exposure increases the risk of halothane hepatitis, and preexisting liver disease heightens hepatotoxic risk; male sex is not a risk factor, and middle age alone is not a strict contraindication.  The answer is (C, D)",C,C,True,11.714043268,Anaesthesia,82,766
862ee773-a036-49ad-a84d-1144e7eebf25,Anesthetic agent (s) safe to use in ICP,The answer is (B),B,B,True,5.488026218,Anaesthesia,78,464
e898857b-8d6d-4ccd-8c9a-bc101653d355,What is the volume of reservoir bag used in neonatal resuscitation,The answer is (B),B,A,False,14.859826136,Anaesthesia,83,1296
6e9ebf57-1941-4293-a962-3f19dd2363b1,Most common cause of ptosis ?,"Ptosis can be congenital, neurogenic (e.g., 3rd nerve palsy), myogenic (e.g., myasthenia), aponeurotic (involutional), or mechanical. In standard exam contexts, the most common overall cause cited is congenital ptosis (simple congenital). Myasthenia and 3rd nerve palsy are important but less common causes; “idiopathic” is not typically the primary category used for the most common cause.  The answer is (D)",D,D,True,15.886852546,Anaesthesia,81,1008
eff94721-2af7-430b-b193-537ac18aff86,Which of the following is not an anesthetic that acts for more than 2hrs?,The answer is (B),B,B,True,6.734812183,Anaesthesia,89,464
686a1a53-d1f4-4465-a7e0-09dbac75c6f2,What is the pressure at which oxygen is stored?,The answer is (D),D,D,True,4.929427116,Anaesthesia,80,400
547a866b-5d7c-4e22-9b29-7ff5f56c8dd4,Day care surgery intravenous anesthetic agent of choice-,The answer is (B),B,B,True,8.82680054,Anaesthesia,78,528
05f591ee-8322-4762-a056-be0ced943116,Centrineuraxial anaesthesia is not contraindicated in:,The answer is (B),B,B,True,4.551469271,Anaesthesia,88,336
8204536c-c72f-4afd-aad6-1938d54d38bc,"Cells cultured from patients with this disorder exhibit low activity for the nucleotide excision repair process. This autosomal recessive genetic disease includes marked sensitivity to sunlight (Ultra voilet light) with subsequent formation of multiple skin cancers and premature death, the disorder is:",The answer is (C),C,C,True,2.762466769,Anaesthesia,130,144
0c018b76-ef05-469a-a2cb-1824959ffe7e,Abnormal plasma choline esterase produces apnea due to which of the following –,The answer is (C),C,C,True,3.865252754,Anaesthesia,87,400
0fb520ef-1320-4957-a82a-7c442329ad5c,Sclera buckling is used for treatment of ?,The answer is (C),C,C,True,2.201715086,Anaesthesia,81,208
